segment,segment_day,SeaTemp_mean,SeaTemp_min,SeaTemp_max,Temperature_mean,Temperature_min,Temperature_max,SeaPres_mean,WS_mean,WD_mean,class
5,37,21.11029793,20.96,21.4,21.31690392,20.5,22.5,1015.436196,5.304612125,184.808155,0
5,38,21.2187963,21.1,21.4,22.42916667,21.3,23.3,1013.720833,5.7875,70.83333333,0
5,39,21.34546296,21.2,21.5,22.875,21.6,24.8,1015.9125,6.808333333,17.91666667,0
5,40,21.24916667,21,21.6,21.58333333,20.1,23.6,1019.3625,6.795833333,17.91666667,0
5,41,21.00962963,20.8,21.4,21.35833333,19.9,23.9,1019.166667,5.279166667,17.91666667,0
5,42,20.91748388,20.85577,21.022778,22.6578415,20.3,24.536789,1015.488053,4.161308908,68.52739621,0
5,43,21.09554758,20.863142,21.21,22.91236583,21.6,24.5,1014.028582,4.958399292,32.4019625,0
5,44,21.32791667,21.2,21.5,22.21666667,21.4,23.5,1016.783333,1.775,84.58333333,0
5,45,21.57188708,21.5,21.6387,23.24214833,21.9,24.917543,1018.863291,5.41466385,85.71977804,0
5,46,21.80738475,21.577234,21.9,22.54913496,21.2,23.5,1018.726502,8.109734708,21.02136083,0
5,47,21.72583333,21.6,21.9,21.14583333,20.8,21.8,1017.858333,6.504166667,13.75,0
5,48,21.51291667,21.4,21.73,21.6125,20.9,23.2,1017.175,6.454166667,15.41666667,0
5,49,21.47458333,21.36,21.6,21.67083333,20.9,23.1,1016.491667,5.845833333,12.91666667,0
5,50,21.47518519,21.4,21.53,20.525,20.2,20.9,1014.533333,5.404166667,130,0
5,51,21.37875,21.2,21.6,21.5625,20.6,23.8,1012.866667,4.420833333,27.5,0
5,52,21.45375,21.4,21.6,22.1,20.3,24.6,1011.520833,2.379166667,201.25,0
5,53,21.68208333,21.5,21.8,21.62916667,20.1,24.2,1011.175,4.6125,89.16666667,0
5,54,21.69791667,21.5,21.8,20.2625,19.5,21.8,1013.9125,6.458333333,44.58333333,0
5,55,21.4225,21.2,21.77,20.50416667,19.5,22.6,1015.9,5.720833333,59.16666667,0
5,56,21.25791667,21,21.5,19.925,18.8,21,1016.945833,7.016666667,87.5,0
5,57,20.84708333,20.6,21.2,20.25833333,19.3,22.4,1016.620833,7.091666667,30.83333333,0
5,58,20.67916667,20.5,20.99,20.5375,19.1,23.3,1017.4625,3.691666667,183.75,0
5,59,20.86875,20.8,21.01,20.8875,18.4,23.6,1018.379167,2.279166667,283.3333333,0
5,60,21.1414035,21.1,21.245762,20.17916667,19.3,22.2,1017.291667,4.3375,83.33333333,0
5,61,21.26629931,21.2,21.342403,21.06666667,19.4,23.3,1015.204167,4.120833333,117.0833333,0
5,62,21.34166667,21.3,21.4,21.525,20.3,23.6,1014.425,4.95,41.25,0
5,63,21.49607143,21.4,21.6,21.8,20.5,23.4,1015.720833,3.616666667,157.5,0
5,64,21.62257546,21.566376,21.68006,20.619766,19.166786,22.754168,1018.181911,6.065899004,80.00250279,0
5,65,21.1954465,20.91,21.610716,20.34415917,19.3,22.8,1017.145642,5.28950515,58.71492792,0
5,66,21.10416667,21,21.3,21.45416667,19.6,24,1014.475,3.2625,115.8333333,0
5,67,21.22522813,21.157804,21.279411,20.31713667,19.154438,21.894096,1015.53839,7.728058367,68.41878383,0
5,68,21.09233696,20.7,21.4,18.60623183,16.7,20.1,1017.345242,6.645589792,18.70520021,0
5,69,20.47736111,20.1,21.06666667,16.97916667,15.8,19.2,1016.3375,4.429166667,114.1666667,0
5,70,19.93416667,19.6,20.5,18.27083333,16.3,21.1,1015.916667,4.2125,90.41666667,0
5,71,19.7904055,19.7,20.03,19.20833333,16.9,21.4,1014.620833,2.654166667,59.58333333,0
5,72,19.86553275,19.790075,19.93911,20.3875,19.6,21.7,1013.8,4.533333333,20.41666667,0
5,73,19.98679396,19.9,20.042774,20.17950483,18.499027,22.061575,1012.864295,2.921027813,59.75679758,0
5,74,20.25060538,20.024529,20.5,22.67065275,19.4,26.4,1011.300878,1.137106642,177.3771768,0
5,75,20.68416667,20.48,20.9,21.49166667,20.3,22.7,1013.754167,5.1875,46.25,0
5,76,20.91625,20.9,21,19.94166667,16.3,22.2,1013.258333,6.383333333,31.25,0
5,77,20.29356482,19.69,20.96,13.04583333,12.2,15.1,1016.85,8.383333333,115,0
5,78,19.13685185,18.8,20.1,13.7,11.9,15.4,1019.141667,5.65,130,0
5,79,18.51791667,18.3,19.08,16.95833333,14.1,21.1,1018.595833,4.225,172.5,0
5,80,18.49123521,18.408693,18.66065,19.39440179,16.4,21.305298,1018.09219,2.781227133,64.40258035,0
5,81,18.70057529,18.5,18.9,19.8172235,17.6,22.4,1015.932325,3.258594833,55.52410675,0
5,82,19.17375,18.9,19.4,20.0625,18,22.6,1013.7625,2.833333333,170.8333333,0
5,83,19.50875,19.3,19.6,19.96666667,18.7,21.5,1014.0375,5.6625,101.25,0
5,84,19.52430556,19.4,19.64,20.12083333,18.8,22.8,1015.2375,4.558333333,172.9166667,1
5,85,19.64916667,19.51,19.8,19.9,18.4,23.1,1015.183333,5.020833333,56.66666667,1
5,86,19.69875,19.57,19.8,17.5625,15.7,18.9,1015.9625,6.004166667,99.16666667,1
5,87,19.33833333,18.94444444,19.66,14.69166667,13.1,16.1,1019.325,6.1625,129.5833333,1
5,88,18.60791667,18.3,19.08,16.21666667,13.4,19.3,1018.704167,3.7,16.25,1
5,89,18.61708333,18.5,18.82,18.525,15.1,21.4,1018.145833,2.4375,231.25,1
5,90,18.94083333,18.9,19.12,19.59166667,17.3,23.1,1017.475,2.983333333,115.8333333,1
5,91,19.20171296,19.13,19.27,18.75416667,17.6,21,1017.875,5.091666667,14.58333333,1
5,92,18.95671296,18.7,19.21,16.3875,14,18.4,1018.8,6.483333333,13.75,1
5,93,18.23375,17.92,18.9,14.58333333,13.3,17,1019.816667,7.3,18.33333333,1
5,94,17.69583333,17.4,18.26,16.08333333,14,18.2,1021.029167,5.620833333,15.83333333,1
5,95,17.55541667,17.4,17.9,16.0875,14.6,17.1,1020.175,5.575,101.6666667,1
5,96,17.33958333,17.1,17.7,15.96666667,14.9,17.5,1020.683333,5.858333333,14.16666667,1
5,97,17.26958333,17.1,17.5,17.61666667,15.6,20.3,1019.158333,5.0125,115.8333333,1
5,98,17.41708333,17.12,17.5,15.7,13.5,18,1020.791667,7.358333333,14.16666667,1
5,99,16.92375,16.41,17.47,13.77916667,13,14.9,1022.554167,7.129166667,157.5,1
5,100,16.55125,16.3,17,16.06666667,14.6,17.5,1020.129167,5.308333333,156.6666667,1
5,101,16.62092593,16.5,16.8,16.375,14.4,17.5,1019.191667,6.95,30.41666667,1
5,102,16.42453704,16.14,16.72,14.55833333,13.8,15.3,1019.0625,7.45,16.25,1
5,103,16.0987963,15.81,16.4,13.3625,11.9,15.2,1017.491667,6.804166667,29.16666667,1
5,104,15.83531348,15.728014,15.9262495,15.07276331,12,16.083181,1017.817064,6.170167579,65.46618858,2
5,105,15.28175558,15.1,15.782134,15.48835275,14.6,18.2,1018.37792,5.618097113,56.3750515,3
5,106,15.40384259,15.3,15.5,15.39583333,14.7,16.2,1017.133333,5.275,85.41666667,3
5,107,15.48833333,15.3,15.6,13.60833333,11.6,15.7,1019.8625,7.841666667,11.25,3
5,108,14.79375,14.3,15.6,11.25,10.4,12.3,1022.8375,7.770833333,12.08333333,3
5,109,14.24902778,14,14.8,13.35,12.3,15,1023.833333,6.366666667,113.3333333,3
5,110,14.25083333,14.09,14.62,14.80833333,13.9,16,1021.325,4.995833333,98.33333333,3
5,111,14.48166667,14.3,14.7,14.84583333,13.6,16.3,1018.995833,6.2,14.16666667,3
5,112,14.65208333,14.5,14.8,14.44583333,13.4,15.2,1017.175,5.6875,114.5833333,3
5,113,14.74208333,14.6,14.9,13.41666667,12.8,14.4,1018.266667,7.066666667,40.83333333,3
5,114,14.64375,14.4,14.9,13.37083333,12.7,14,1020.6125,6.445833333,171.25,3
5,115,14.62648148,14.5,14.8,14.24583333,12.6,16.1,1021.741667,5.158333333,100,3
5,116,14.68166667,14.5,14.8,13.85833333,12.7,14.7,1022.754167,7.133333333,16.66666667,3
5,117,14.56375,14.4,14.79,13.29166667,12.1,14.7,1024.141667,6.004166667,112.9166667,3
5,118,14.50458333,14.4,14.67,13.175,12.2,14.7,1024.608333,6.5,301.6666667,3
5,119,14.49393519,14.4,14.6,13.07083333,12.4,13.7,1024.220833,6.554166667,170.4166667,3
5,120,14.41,14.3,14.6,13.09583333,11.9,14.4,1022.8375,6.904166667,70.41666667,3
5,121,14.15518519,13.9,14.5,12.00833333,11.4,12.5,1024.804167,7.829166667,11.25,3
5,122,13.73487319,13.503263,14.3,12.30833333,11.5,14.9,1025.654167,7.558333333,113.3333333,3
5,123,13.54368308,13.36,14,12.97083333,11.9,14.9,1025.033333,7.3375,17.5,3
5,124,13.51,13.3,13.8,12.5375,10.8,14.9,1022.575,5.3875,142.9166667,3
5,125,13.59833333,13.5,13.7,13.5125,12.1,15.5,1020.920833,5.1125,100.4166667,3
5,126,13.75875,13.7,13.9,14.54166667,12.8,16.4,1019.475,4.404166667,185.8333333,1
5,127,14.025,13.9,14.2,16.575,14,20,1017.0125,4.041666667,86.66666667,1
5,128,14.4175,14.2,14.7,17.17083333,15,20,1017.366667,5.05,17.08333333,1
5,129,14.75560185,14.5,14.94444444,17.14583333,14.7,20,1016.433333,3.4375,185.8333333,1
5,130,15.18041667,15,15.5,17.99166667,16.3,20.8,1013.233333,2.841666667,211.25,1
5,131,15.76912037,15.5,16,19.5375,17.2,24.2,1010.004167,1.829166667,247.9166667,1
5,132,16.43083333,16,16.78,18.55416667,17.2,21.9,1011.145833,3.941666667,127.9166667,1
5,133,16.88333333,16.53,17.1,17.96666667,16.8,20.3,1012.8625,5.0125,117.0833333,1
5,134,17.13958333,16.9,17.3,14.50416667,12.8,16.9,1017.045833,7.820833333,17.5,1
5,135,16.95583333,16.7,17.19,13.34583333,12.7,14.1,1020.045833,6.933333333,28.33333333,1
5,136,16.50347222,16.4,16.8,13.45833333,11.3,15,1017.766667,5.491666667,114.5833333,1
5,137,16.12375,15.77,16.5,11.675,11,12.8,1020.229167,7.545833333,15.41666667,1
5,138,15.4025,15.1,16.17,12.25833333,11.2,13.4,1021.875,6.8,14.16666667,1
5,139,15.145,14.91,15.52,14.40416667,13,16.2,1018.6,3.929166667,43.75,1
5,140,15.34208333,15.19,15.6,16.64166667,14.4,21.1,1015.758333,3.8375,90.41666667,1
5,141,15.73125,15.52,15.8,13.73333333,12.7,15.1,1016.795833,6.425,17.08333333,1
5,142,15.69125,15.6,15.83,13.40416667,12.5,14.6,1017.7625,5.245833333,28.33333333,1
5,143,15.59166667,15.4,15.73,13.1625,12.2,14.5,1019.220833,5.691666667,12.08333333,1
5,144,15.49666667,15.34,15.61,13.97916667,13,16,1019.245833,6.041666667,30.83333333,1
5,145,15.52912037,15.4,15.6,14.42083333,13,16,1019.05,5.2,32.08333333,1
5,146,15.68541667,15.6,16,16.5625,14.9,18.9,1017.8375,3.279166667,46.25,1
5,147,16.08,16,16.2,17.85416667,16.3,21,1016.620833,2.854166667,74.58333333,1
5,148,16.56125,16.4,16.7,17.98333333,16.6,20.7,1017.220833,4.1625,87.91666667,1
5,149,16.93185185,16.54444444,17.1,16.42916667,15.6,17.5,1018.1,4.858333333,44.58333333,1
5,150,17.15708333,16.61,17.2,17.84166667,16,20.5,1016.7875,1.833333333,136.25,1
5,151,17.42458333,17,17.68,20.27916667,16.8,26.1,1015.045833,2.370833333,122.5,1
5,152,17.99782407,17.7,18.2,17.99583333,16,20.3,1015.625,5.175,29.58333333,1
5,153,18.23458333,18.1,18.3,15.3875,14.9,16.3,1017.933333,7.2,14.58333333,1
5,154,17.97125,17.8,18.3,15.52083333,14.5,17.2,1018.9125,6.879166667,16.25,1
5,155,17.54347222,17.2,17.98,14.7375,13.5,16,1020.125,7.066666667,15.41666667,1
5,156,17.13873854,17.027845,17.295023,18.08128529,15.6,20.095224,1018.915449,4.274703625,81.11138683,1
5,157,17.30876208,17.02029,17.5,19.57161958,16.4,24,1015.500644,2.411260125,121.1318446,1
5,158,17.71791667,17.5,18,16.81666667,15.1,20.2,1016.604167,6.933333333,52.08333333,1
5,159,17.71041667,17.5,18,15.82916667,14.5,18.1,1019.958333,6.4125,43.75,1
5,160,17.48458333,17.4,17.6,17.3125,16,19.4,1021.720833,4.429166667,113.75,1
5,161,17.59666667,17.51,17.7,17.31666667,15.8,19.9,1021.420833,5.091666667,41.25,1
5,162,17.70041667,17.57,17.86,18.0125,16.5,20.3,1019.95,4.8,127.5,1
5,163,17.88662037,17.8,18,19.01666667,17.1,22.5,1018.066667,2.758333333,143.75,0
5,164,18.29759259,18.05,18.7,20.4875,18.1,23.9,1016.275,2.670833333,128.75,0
5,165,18.92625,18.6,19.56,21.925,19.1,25.2,1015.045833,1.583333333,243.3333333,0
5,166,19.29625,18.95,19.68,19.25416667,16.1,22.1,1018.129167,6.283333333,42.5,0
5,167,19.72120729,19.615881,19.847479,16.98436354,16.1,18.247372,1022.576578,7.112610625,64.82498608,0
5,168,18.71633148,18.4,19.8464,17.91879367,16,20.5,1021.574458,6.569296813,17.9642535,0
5,169,18.59208333,18.5,18.79,17.92083333,17,18.9,1019.125,4.208333333,189.5833333,1
5,170,18.62541667,18.6,18.8,19.75,17.8,21.7,1015.15,3.029166667,67.08333333,1
5,171,18.89541667,18.7,19.14,23.5375,20.2,27.5,1012.341667,2.254166667,182.0833333,1
5,172,20.17412037,19.32,20.9,24.675,22.3,28.3,1012.7,1.2,177.5,1
5,173,21.18361111,20.5,22.09,17.80416667,16.1,21.6,1018.0625,8.108333333,18.33333333,1
5,174,20.69203704,20.03,21.1,16.40833333,15.6,17.3,1020.7625,7.35,15.83333333,1
5,175,19.85763889,19.53333333,20.2,17.1375,16.5,18.5,1021.083333,5.904166667,13.75,1
5,176,19.22393519,19,19.47,17.52916667,16.5,19.5,1022.1375,7.6,15.83333333,1
5,177,18.75,18.5,19.03,16.55,15.7,18,1022.554167,6.858333333,27.08333333,1
5,178,18.15766204,17.8,18.66,14.86666667,13.8,16.1,1021.854167,6.383333333,40,1
5,179,17.53208333,17.32,18.28,16.56666667,14.1,18.8,1021.279167,7.054166667,17.5,1
5,180,17.37791667,17.2,17.7,18.9375,16.5,21.7,1021.65,6.3125,29.58333333,1
5,181,17.3825,17.2,17.59,18.88333333,17.5,21.4,1019.870833,6.666666667,18.75,1
5,182,17.44597222,17.3,17.6,18.61666667,17.5,20.3,1018.904167,4.05,115.8333333,1
6,1,26.83166667,26.7,26.96,26.57083333,25.8,28.4,1010.233333,7.804166667,17.5,0
6,2,26.37208333,25.8,26.84,25.46666667,25,25.9,1008.516667,9.8625,20,0
6,3,25.59930556,25.13333333,26.18,24.35833333,23.5,25.1,1010.3125,10.5,20,0
6,4,24.96416667,24.8,25.36,24.24166667,23.3,25.7,1012.283333,7.683333333,18.33333333,0
6,5,24.79041667,24.6,25.04,25.075,24,27.3,1013.895833,5.283333333,30.83333333,0
6,6,24.92208333,24.8,25.01,25.35,24.2,27.8,1014.9125,5.4,14.16666667,0
6,7,25.02166667,24.9,25.1,25.42083333,24.3,27.9,1014.820833,6.108333333,17.08333333,0
6,8,25.05125,24.9,25.14,25.625,24.6,28,1013.6625,6.095833333,15.41666667,0
6,9,25.06458333,24.9,25.2,25.7,24.8,28.6,1013.166667,4.741666667,15.83333333,0
6,10,25.15791667,25.1,25.22,25.81666667,24.6,27.5,1013.604167,3.795833333,71.66666667,0
6,11,25.26458333,25.2,25.34,25.91666667,25.1,27.2,1014.3375,3.275,143.3333333,0
6,12,25.35560185,25.3,25.44444444,25.98333333,24.8,28.9,1013.370833,2.941666667,114.1666667,0
6,13,25.55708333,25.5,25.7,26.2375,24.9,28.7,1011.583333,2.475,240.4166667,0
6,14,25.73146308,25.663786,25.799988,25.29635188,24.310995,26.911812,1010.797326,3.924789292,45.44332558,0
6,15,25.80981104,25.7,25.9,25.01366154,24.1,27,1011.688265,5.223447696,16.38987138,0
6,16,25.58625,25.33,25.9,25.12916667,24,27.3,1012.645833,6.045833333,15,0
6,17,25.24675926,25,25.7,24.95833333,23.5,27.6,1014.866667,5.979166667,14.58333333,0
6,18,24.93791667,24.7,25.33,24.64583333,23.4,27.1,1015.758333,7.5125,18.33333333,0
6,19,24.57875,24.4,24.91,24.04166667,22.6,26.2,1015.1,7.333333333,18.75,0
6,20,24.40041667,24.3,24.59,24.99166667,23.4,27.6,1014.120833,4.870833333,42.5,0
6,21,24.55458333,24.49,24.7,25.2875,24.3,28,1013.108333,4.8,86.66666667,0
6,22,24.74208333,24.7,24.8,25.2,23.8,28,1013.608333,6,17.5,0
6,23,24.81875,24.7,24.9,24.99583333,23.5,27.6,1014.116667,4.45,31.25,0
6,24,24.91040463,24.882565,24.951876,25.00712383,23.980652,26.668468,1013.61703,3.51820855,145.5899217,0
6,25,25.04273942,24.9,25.11,24.42012446,22.7,26.6,1015.6191,7.559287071,42.79583625,0
6,26,24.5875,24.21,25.1,23.41666667,22.1,25.6,1016.7375,7.516666667,14.58333333,0
6,27,24.15611111,23.9,24.66,23.97083333,22.5,26.3,1017.279167,5.608333333,43.33333333,0
6,28,24.02083333,23.8,24.4,24.37916667,23.2,26.8,1016.675,5.504166667,143.3333333,0
6,29,24.03875,23.9,24.3,24.59583333,23.3,27.3,1015.008333,5.479166667,29.58333333,0
6,30,24.00083333,23.8,24.29,24.175,22.9,26.5,1014.775,6.495833333,15.83333333,0
6,31,23.86796296,23.7,24.18,23.89583333,22.7,26.3,1015.75,6.645833333,16.25,0
6,32,23.83083333,23.7,24,24.5625,23.4,27.2,1014.9,5.245833333,142.0833333,0
6,33,23.94273148,23.9,24,24.45416667,23.2,27.7,1013.15,4.95,284.1666667,0
6,34,24.12458333,24.09,24.2,25.26666667,24.1,27.9,1013.095833,4.0625,100.4166667,0
6,35,24.33041667,24.25,24.47,25.69583333,23.7,29.1,1013.545833,1.841666667,224.1666667,0
6,36,24.6225,24.4,24.8,25.45,24.2,27.9,1013.895833,2.929166667,102.0833333,0
6,37,24.86708333,24.73,24.94,25.63333333,24.4,28,1013.25,4.204166667,15,0
6,38,24.94041667,24.9,25,24.45416667,23.4,25.6,1012.916667,5.395833333,22.5,0
6,39,24.91958333,24.9,25,24.39166667,23.5,27.8,1011.366667,3.4375,43.33333333,0
6,40,24.91666667,24.9,25,22.68333333,21.2,23.7,1008.570833,5.5125,35,0
6,41,24.90791667,24.88,25,21.2,20.6,22,1009.1375,7.55,21.66666667,0
6,42,24.61041667,24.29,24.9,21.0125,20.4,21.8,1012.708333,6.316666667,20.83333333,0
6,43,23.96666667,23.7,24.41,21.96666667,21.4,22.6,1015.829167,5.4375,19.16666667,0
6,44,23.65833333,23.5,24,22.39166667,21.9,23.3,1016.795833,5.295833333,19.16666667,0
6,45,23.45291667,23.3,23.8,23,22.3,24.3,1017.475,6.804166667,19.58333333,0
6,46,23.2525,23,23.6,22.5625,21.6,23.5,1017.9,7.4125,20.83333333,0
6,47,23.03791667,22.9,23.39,22.7125,21.7,23.5,1015.695833,4.8625,155,0
6,48,23.06791667,23,23.14,23.49583333,22.6,24.8,1014.2875,1.508333333,93.33333333,0
6,49,23.21125,23.16,23.29,24.5625,22.7,26.2,1011.025,2.745833333,103.3333333,0
6,50,23.385,23.3,23.5,24.89583333,22.4,27.3,1012.220833,3.5625,149.5833333,0
6,51,23.53666667,23.4,23.6,21.86666667,20.6,23.1,1019.325,8.845833333,22.08333333,0
6,52,22.91333333,22.68,23.53,21.64166667,20.4,23.9,1021,6.966666667,21.66666667,0
6,53,22.54958333,22.4,22.9,21.7125,21.3,22.7,1020.133333,3.925,155.8333333,0
6,54,22.45935185,22.3,22.75,22.0625,21,23.7,1019.991667,6.179166667,60.83333333,0
6,55,22.00023148,21.6,22.7,20.675,19.8,22.3,1020.645833,8.3375,21.66666667,0
6,56,21.52481482,21.2,22.23,21.44166667,20.1,23.3,1020.033333,5.725,18.75,0
6,57,21.47916667,21.3,21.8,22,20.4,23.7,1018.333333,1.079166667,237.9166667,0
6,58,21.67375,21.51,21.8,22.14166667,21.3,23.6,1015.9125,2.633333333,156.25,0
6,59,21.85458333,21.8,22,22.90416667,21.5,25.2,1013.420833,4.35,41.66666667,0
6,60,22.15785714,22,22.4,23.18333333,22.1,25.1,1013.9875,4.504166667,15.83333333,0
6,61,22.44958333,22.3,22.6,23.0125,22.1,24.9,1013.6875,4.729166667,15.41666667,0
6,62,22.570205,22.511135,22.6,20.4125,18.3,22.9,1014.8375,8.029166667,20,0
6,63,21.78083333,21.4,22.26,17.11666667,15.8,18,1015.654167,6.45,56.25,0
6,64,20.93791667,20.7,21.21,18.10833333,17.1,20,1016.291667,7.508333333,20,0
6,65,20.37333333,20.2,20.86,19.8375,18,22.1,1018.641667,6.141666667,18.33333333,0
6,66,20.27958333,20.2,20.47,19.3375,17.8,20.8,1018.941667,3.333333333,38.75,0
6,67,20.4275,20.4,20.5,21,19.8,22.3,1017.991667,5.004166667,12.08333333,0
6,68,20.5275,20.4,20.6,21.12916667,20.5,21.7,1016.8,3.7625,175.4166667,1
6,69,20.67041667,20.6,20.7,20.275,17.8,21.7,1017.145833,7.3625,20,1
6,70,20.06708333,19.4,20.8,16.55416667,16,17.5,1020.575,9.008333333,17.91666667,1
6,71,19.16208333,18.5,20,15.9375,15.2,16.8,1021.2,8.345833333,15.41666667,1
6,72,18.33333333,17.8,19.3,16.5375,14.9,17.8,1020.316667,7.5125,17.91666667,1
6,73,18.05458333,17.8,18.66,18.74583333,17.7,19.9,1018.720833,6.633333333,17.91666667,1
6,74,18.15708333,18,18.5,19.29166667,18.7,20,1018.129167,6.775,19.16666667,1
6,75,18.33263889,18.1,18.6,19.69166667,18.9,20.3,1018.1875,5.466666667,16.25,1
6,76,18.54416667,18.4,18.7,19.00416667,17.9,19.8,1018.8,7.783333333,21.25,1
6,77,18.3542024,18.097832,18.7,16.64583333,15.6,18,1022.358333,8.958333333,20,1
6,78,17.91496775,17.5,18.253326,16.09583333,15.4,16.9,1024.033333,7.766666667,20,1
6,79,17.43962963,17.3,17.79,17.5375,16,19,1022.970833,6.3375,29.16666667,1
6,80,17.44708333,17.3,17.6,18.04583333,17.2,19.6,1020.475,6.991666667,19.16666667,1
6,81,17.51458333,17.4,17.6,18,17.2,18.5,1019.133333,5.658333333,16.25,1
6,82,17.60023148,17.5,17.7,18.22916667,17.6,18.7,1018,5.591666667,14.58333333,1
6,83,17.7,17.5,17.9,17.22916667,15.7,18.7,1018.595833,7,17.5,1
6,84,17.32125,17,17.9,15.46666667,14.7,16.4,1019.795833,7.191666667,85.83333333,1
6,85,16.86125,16.3,17.65,14.43333333,13.4,15.7,1022.004167,7.833333333,17.08333333,1
6,86,16.27833333,15.9,17.1,15.48333333,13.9,17.3,1023.804167,7.533333333,19.16666667,1
6,87,16.00478927,15.8,16.43333333,16.84583333,15.9,18.6,1024.6875,6.429166667,17.5,1
6,88,16.08124358,15.963587,16.2,16.82916667,15.8,18.9,1023.954167,5.079166667,41.66666667,1
6,89,16.4075,16.2,16.5,16.92083333,15.7,18.3,1022.783333,5.0375,30.83333333,1
6,90,16.64583333,16.5,16.8,17.72083333,16.8,19.1,1020.6875,5.6125,31.25,1
6,91,16.83083333,16.8,16.9,17.125,16.5,18.4,1022.425,7.1375,32.91666667,1
6,92,16.81625,16.7,16.9,16.225,15.1,17.7,1022.875,5.879166667,15.41666667,1
6,93,16.79861111,16.7,16.9,16.20416667,15.5,17.9,1021.775,6.3375,16.25,1
6,94,16.61412037,16.4,16.85555556,15.3625,14.3,16.6,1021.195833,5.95,73.33333333,1
6,95,16.42333333,16.33,16.61,15.72916667,14.8,17.5,1020.541667,5.016666667,115.4166667,1
6,96,16.30946429,15.83571429,16.6,12.94166667,11.8,14.7,1024.141667,8.0625,19.16666667,1
6,97,15.66596678,15.529701,15.806771,14.81473775,12.6,15.666281,1021.122475,4.853325108,18.55801778,1
6,98,15.38942863,15.2,15.8,14.31414092,13.3,15.2,1022.451642,5.251915792,71.01967444,1
6,99,15.29409473,15.236913,15.343894,15.41703865,14.873171,16.237505,1023.979848,5.046201442,36.29121992,1
6,100,15.4853366,15.312364,15.7,14.99259475,13.7,16.3,1023.556425,6.003506388,86.36031208,1
6,101,15.5832672,15.45555556,15.7,16.65416667,14.9,18.5,1022.1125,6.595833333,16.66666667,1
6,102,15.77833333,15.69,15.9,16.6,15.7,18.1,1021.608333,6.041666667,17.08333333,1
6,103,15.92875,15.8,16,15.85833333,14.8,16.9,1023.775,7.2125,18.33333333,1
6,104,15.74776929,15.683058,15.843842,15.19234171,14.681801,16.082508,1021.99739,4.306635608,53.0618165,1
6,105,15.83464333,15.7,15.99,15.20618781,14.4,16,1020.557242,4.752239229,72.130092,1
6,106,15.91041667,15.8,16,15.64166667,14.9,16.3,1016.129167,3.954166667,44.16666667,1
6,107,16.0475,16,16.11,16.4,13.1,18.6,1011.5,5.0625,63.33333333,1
6,108,16.20583333,16.2,16.25,15.76666667,13,18.3,1012.808333,4.354166667,92.08333333,1
6,109,16.18791667,16.1,16.29,15.14583333,14.5,16,1015.5875,5.195833333,87.91666667,1
6,110,16.21194444,16.11,16.31,16.5375,14.3,19.9,1015.054167,3.558333333,60.41666667,1
6,111,16.43560185,16.34444444,16.6,16.9375,14.7,21.1,1015.329167,4.333333333,64.16666667,1
6,112,16.67666667,16.51,16.73,15.9625,15.2,16.7,1016.195833,5.808333333,49.58333333,1
6,113,16.64375,16.56,16.76,15.40833333,13.9,16.8,1015.979167,5.016666667,47.5,1
6,114,16.41958333,16.1,16.67,13.87083333,12.9,15.4,1017.620833,7.716666667,22.5,1
6,115,15.9084375,15.4125,16.47,12.80833333,11.4,13.7,1019.8125,7.5875,20.83333333,1
6,116,15.5325,15.3,16,14.03333333,12.5,15.7,1018.2125,5.683333333,32.5,1
6,117,15.35083333,14.9,15.7,12.36666667,11.6,12.8,1019.8125,7.279166667,19.16666667,1
6,118,15.207421,14.9,15.4,13.89166667,12.7,15.7,1020.554167,5.691666667,48.75,1
6,119,15.31150371,15.23043,15.350778,14.58333333,13.1,17,1017.8125,3.895833333,62.5,1
6,120,15.33117371,15.2,15.440277,15.40833333,14.4,17.4,1016.5625,4.404166667,29.58333333,1
6,121,15.46375,15.4,15.58,15.8,15.2,17.1,1018.008333,5.508333333,14.58333333,1
6,122,15.61125,15.6,15.69,15,14.1,17.1,1019.825,6.054166667,12.91666667,1
6,123,15.59760417,15.5,15.7,14.34166667,13.5,15.8,1020.895833,5.9625,46.25,1
6,124,15.48458333,15.4,15.6,14.2625,13.2,16.3,1020.5125,4.770833333,41.66666667,1
6,125,15.47166667,15.4,15.6,14.20416667,12.8,15.3,1021.679167,8.020833333,17.91666667,1
6,126,15.24091435,15.09,15.5,13.08333333,12.8,13.5,1022.704167,6.5125,17.08333333,1
6,127,15.03666667,14.9,15.4,14.29583333,13,17.3,1020.341667,4.641666667,74.58333333,1
6,128,15.20041667,15.1,15.41,15.89166667,12.8,19.8,1017.854167,3.483333333,80,1
6,129,15.50291667,15.3,15.7,19.125,16.8,22.7,1011.991667,2.3,172.0833333,1
6,130,15.90222222,15.6,16.06,15.04583333,12.4,18.4,1014.9125,6.445833333,42.08333333,1
6,131,15.66333333,15.1,16,11.325,10.6,12.5,1021.229167,7.7125,19.16666667,1
6,132,15.07426257,14.8,15.7,12.99166667,11.7,14.3,1020.870833,6.120833333,18.33333333,1
6,133,14.8975,14.8,15,13.6,12.4,15.1,1020.370833,4.5625,18.33333333,1
6,134,15.07208333,14.99,15.2,13.61666667,13.3,14.2,1021.583333,6.379166667,17.91666667,1
