SeaTemp_mean,SeaTemp_min,SeaTemp_max,Temperature_mean,Temperature_min,Temperature_max,SeaPres_mean,WS_mean,WD_mean,class
22.94916667,22.9,23.1,22.50833333,21.3,23.3,1013.729167,5.9625,20.83333333,2
22.85416667,22.77,22.96,23.24166667,21.9,24.5,1012.816667,5.0625,18.75,2
22.97388889,22.9,23.1,24.04583333,22.9,26.3,1013.975,4.3875,17.91666667,2
23.17416667,23.1,23.3,24.1625,23.3,26.2,1015.2625,5.254166667,21.25,2
23.29612483,23.234848,23.382486,24.96786667,23.4,26.207758,1012.972546,5.544313021,27.64802113,2
23.26940838,23.18537,23.357283,25.194395,24.536354,26.318285,1010.663054,3.562774298,56.92496292,2
23.95656483,23.227556,24.11,23.91370033,20.9,28.9,1011.989425,5.13708335,88.48027833,2
23.61625,23.2,24.1,21.425,20.3,23.3,1017.025,7.620833333,20.41666667,2
23.095,22.8,23.5,21.65416667,21.2,22.8,1017.645833,6.170833333,19.16666667,2
22.77708333,22.6,23.1,22.66666667,21.4,25.3,1016.15,5.633333333,17.08333333,2
22.75177083,22.6,22.825,21.54166667,20.8,22.7,1015,5.2625,59.16666667,2
22.31833333,21.74,22.8,20,19,21,1018.25,7.541666667,20.41666667,2
21.50666667,21,22.1,19.7625,19.1,20.9,1020.758333,7.4,18.75,2
20.93458333,20.7,21.4,19.94583333,19.1,21.1,1020.766667,6.129166667,16.25,2
20.80291667,20.7,21.03,21.31666667,20.3,22.6,1019.466667,5.0625,17.5,2
20.9225,20.8,21,22.2,21.1,24,1017.133333,6.295833333,20.83333333,1
21.11541667,21,21.2,22.25833333,21.4,23.4,1016.85,4.029166667,30,1
21.29087175,21.2,21.36909,22.31423317,21.380499,23.22931,1016.673267,6.263003683,48.878352,1
21.81820454,21.366909,21.9,22.16119583,21,23,1016.078325,6.70632825,20.49283204,1
21.62541667,21.4,21.9,21.09583333,20.7,22.2,1017.15,8.5125,20.41666667,1
21.23291667,21,21.6,20.6875,20.3,21.2,1017.2625,7.570833333,19.58333333,1
20.99791667,20.8,21.4,21.0875,20.4,22.2,1015.9375,6.770833333,21.66666667,2
20.91182583,20.846758,20.951235,19.34498425,18.561596,21,1018.419578,7.206081079,34.96502071,2
20.48671739,20,21.1,18.978685,18,20.4,1018.921814,7.731479104,22.058375,2
19.90958333,19.5,20.6,18.56666667,17.8,20.9,1017.975,5.895833333,20,2
19.64583333,19.42,20.17,18.7375,17.9,19.7,1016.8125,5.125,19.16666667,2
19.35416667,18.76,19.99,17.22916667,16,18.6,1019.008333,8.141666667,20.41666667,2
18.66833333,18.4,19.24,16.60416667,15.2,18.3,1018.2625,5.708333333,56.25,2
18.59666667,18.5,18.81,18.59583333,16.6,21.1,1017.05,3.833333333,115.8333333,2
18.76375,18.7,18.9,19.18333333,18.3,21,1017.3,7.208333333,20.83333333,2
18.61583333,18.5,18.8,18.61666667,18.1,19.3,1018.05,6.379166667,17.5,2
18.60875,18.5,18.7,19.525,18.6,21.2,1017.333333,7,18.33333333,2
18.69458333,18.5,18.8,19.78333333,18.7,22.1,1017.8,6.291666667,32.08333333,2
18.8825,18.8,19,19.55,18.4,21.2,1018.175,4.758333333,130.8333333,2
18.91166667,18.6,19.1,17.55416667,15.9,18.6,1020.620833,7.525,16.66666667,2
18.16148148,17.53333333,18.9,15.11666667,14.5,15.9,1023.35,8.775,15,2
17.49162037,17.2,18.1,16.32916667,15.3,17.4,1022.433333,7.5625,15,2
17.14375,16.8,17.73,16.15833333,15,17.2,1023.083333,8.625,17.08333333,2
16.81166667,16.57,17.27,16.73333333,15.7,18.6,1025.4,8.233333333,17.08333333,1
16.56849017,16.34,17,17.27916667,15.9,19.3,1024.354167,7.170833333,21.25,2
16.48208333,16.3,16.7,17.87916667,16,20,1020.6375,4.625,171.25,2
16.88341758,16.7,17.001871,18.42916667,17.2,20.7,1017.0875,3.2625,311.6666667,2
17.65134942,16.937386,18,19.77916667,17,22.6,1017.05,3.491666667,199.5833333,2
18.08041667,18,18.1,18.275,17.2,19.6,1018.945833,7.533333333,19.58333333,2
17.98833333,17.9,18.1,18.56666667,17.4,20.2,1020.3125,5.5875,17.5,2
18.09666667,18,18.2,19.24583333,17.9,22.2,1020.525,5.583333333,71.25,2
18.28208333,18.2,18.4,19.725,17.9,22.9,1019.941667,3.608333333,167.9166667,2
18.55458333,18.37,18.6,19.2625,18,20.7,1020.875,4.975,15.41666667,2
18.58333333,18.5,18.7,19.6875,18.7,22,1021.029167,4.854166667,44.58333333,2
18.67,18.6,18.8,18.29583333,17.1,19.9,1020.604167,6.75,33.75,2
18.38569444,18.1,18.7,18.35416667,16.8,21.2,1019.833333,6.591666667,20.41666667,3
18.39208333,18.3,18.6,18.79583333,17.7,20.8,1019.075,5.0125,12.91666667,4
18.62875,18.5,18.9,19.70833333,18.2,22.6,1018.775,2.9375,128.75,4
18.86375,18.7,18.9,18.18333333,17.6,18.9,1017.633333,4.129166667,33.33333333,4
18.91291667,18.9,19,18.44166667,17.7,19.6,1015.958333,4.925,21.66666667,4
18.94208333,18.88,19,17.65833333,16.7,18.2,1015.825,5.6,19.58333333,4
18.95125,18.8,19.19,19.03333333,17.6,20.9,1014.525,3.641666667,52.91666667,4
19.28220238,19.1,19.4,20.05833333,17.9,23.7,1013.608333,3.025,135,4
19.2575,18.9,19.5,14.37083333,12.9,16.7,1020.75,6.2375,20,4
18.42,18.2,18.92,14.53333333,13.6,16.5,1023.870833,6.179166667,20.83333333,4
17.75791667,17.5,18.4,14.3875,13.1,16.2,1024.983333,7.033333333,18.75,4
16.94208333,16.6,17.79,13.55833333,12.6,15.5,1026.345833,7.554166667,20,4
16.28708333,16,17,14.87916667,12.7,17.1,1025.454167,6.395833333,21.25,4
16.14166667,15.9,16.4,16.46666667,14.9,18.8,1022.1125,4.104166667,18.75,2
16.35972222,16.2,16.6,17.74583333,15.8,20.7,1018.35,4.183333333,17.91666667,2
16.70708333,16.5,17,19.19583333,16.7,21.4,1014.470833,2.833333333,59.16666667,2
17.32010188,16.9,17.665619,20.69583333,19.7,22.9,1013.920833,3.904166667,64.58333333,2
17.93541667,17.43,18.2,19.63333333,19.2,20.7,1016.204167,5.35,20,2
18.27729167,17.91,18.54,19.61666667,18.8,21.5,1017.291667,5.75,20,1
18.62708333,18.3,18.88,19.5625,18.8,21.2,1016.195833,5.475,19.58333333,1
18.88625,18.6,19.14,19.775,18.4,22.6,1014.754167,4.708333333,15.83333333,1
19.15791667,18.9,19.37,19.70833333,17.9,24,1013.441667,4.858333333,33.75,1
19.31958333,19.2,19.4,18.72083333,17.6,20.5,1015.145833,5.891666667,16.66666667,1
19.24458333,19.2,19.3,18.95416667,18,20.7,1015.4625,6.466666667,17.91666667,1
19.17166667,19.1,19.28,18.34583333,17.7,20,1015.841667,6.25,17.91666667,1
19.10583333,19,19.2,17.02916667,16.3,18.1,1017.1125,7.575,17.91666667,1
18.57583333,18.4,19.1,16.49583333,15.3,17.8,1016.966667,6.204166667,30,1
18.39208333,18.3,18.61,16.69166667,15.4,19,1014.5875,5.008333333,62.91666667,1
17.9625,17.42,18.52,14.125,13.1,15.5,1017.708333,8.3375,18.33333333,1
17.17041667,16.8,17.95,14.625,13.4,16.3,1019.404167,6.604166667,16.25,1
16.80427008,16.543718,17.39,14.76666667,12.4,17.4,1018.845833,6.05,57.91666667,1
16.51935185,16,17.2,12.90833333,11.9,14.1,1020.5875,7.075,17.08333333,1
16.0825,15.64,16.7,13.86666667,13.1,14.5,1022.420833,6.720833333,31.25,1
15.55458333,14.9,16.3,11.9875,11.2,13.1,1023.991667,7.7875,15.83333333,1
14.85175926,14.24,15.6,11.09583333,10.6,11.6,1024.433333,7.341666667,15.41666667,1
14.14833333,13.72,14.87,10.54583333,10.1,10.9,1024.945833,6.75,15.41666667,1
13.53083333,13.2,13.99,12.50416667,11,14.8,1022.3125,7.145833333,18.75,1
13.36958333,13.2,13.6,13.29583333,12.8,14.3,1019.75,5.45,45.83333333,1
13.44625,13.3,13.66666667,14.72083333,13.4,16.3,1017.920833,5.1,24.16666667,1
13.81657763,13.7,14,15.325,13.5,18,1016.325,4.6125,158.75,1
14.27476852,14.1,14.43611112,15.87083333,14.9,17.6,1017.216667,4.858333333,45,1
14.53829077,14.433746,14.6671715,14.05416667,13,16.1,1022.125,7.291666667,16.25,1
14.36083333,14.18,14.63,14.82083333,13.4,17,1025.025,6.504166667,20.83333333,1
14.35666667,14.1,14.6,15.6625,13.8,18.2,1023.625,4.7375,57.5,1
14.71291667,14.5,14.96,18.00833333,14.7,23.5,1019.441667,2.316666667,100.8333333,1
15.81333333,15.03,16.21,20.99166667,17.3,25.5,1016.0375,2.095833333,162.5,1
16.9975,16.24,17.79,20.87916667,18.8,23.7,1014.566667,3.420833333,37.08333333,1
17.78625,17.04,18.1,17.79583333,16.6,18.8,1017.133333,6.041666667,17.91666667,1
18.08196596,17.997314,18.15403,19.59785683,16.7,22.111935,1017.282775,2.271836,37.1117441,1
18.41388504,17.8,18.7,21.15753592,18.2,26.1,1016.094552,1.857731929,165.7381632,1
18.73666667,18.22,19.04,19.48333333,18.1,21.9,1014.991667,3.7375,45.41666667,1
19.06416667,18.79,19.21,17.74166667,17,18.6,1015.004167,5.95,20.41666667,1
19.02566433,18.90204,19.180042,17.34497888,16.557209,18.77473,1018.104346,4.489920229,40.299339,1
18.43326542,18.3,18.94837,17.00189283,15.9,18.7,1019.208031,5.427717583,17.00298046,1
18.34708333,18.3,18.4,18.3625,16.8,21.8,1019.2875,3.5625,46.25,1
18.61708333,18.4,18.7,18.80416667,17.4,21,1017.958333,4.741666667,19.58333333,1
18.58166667,18.41,18.7,17.30833333,16.8,18.1,1019.05,6.470833333,16.66666667,1
18.44583333,18.4,18.6,18.52916667,17,21.1,1017.629167,3.770833333,93.75,1
18.79833333,18.4,19.1,20.625,18.1,23.6,1013.666667,1.795833333,140,1
19.23113633,19,19.403463,20.38822817,18.931355,22.473042,1014.322895,4.433165929,183.7072756,1
19.66992392,19.05,20.1,21.34361275,19.7,23.9,1012.353783,3.364895083,53.163575,1
20.15958333,19.49,20.5,23.025,20.4,27.1,1011.325,1.95,136.25,1
20.72833333,20.14,21.2,23.6625,22,26.4,1012.025,1.575,219.5833333,1
21.1525,20.7,21.3,24.45,19.3,28.1,1012.75,2.4125,207.0833333,1
21.35375,21.2,21.42,18.7875,18.2,19.8,1017.745833,7.0875,20.83333333,1
21.00208333,20.32,21.2,19.01666667,18.1,21.1,1016.883333,4.6875,60.83333333,1
20.72125,20.41,20.9,17.05416667,15.1,19.7,1017.7125,6.45,17.91666667,1
19.63486111,19.3,20.15,15.57083333,14.6,17.4,1020.8875,7.4375,18.33333333,1
18.9225,18.7,19.36,17.62083333,16,20.2,1021.408333,5.395833333,17.91666667,1
18.99083333,18.9,19.2,18.6125,16.7,21.4,1021.458333,3.6875,16.25,1
19.19208333,19.1,19.3,19.14583333,16.2,22.8,1019.208333,2.291666667,252.9166667,1
19.33881717,19.168907,19.552803,21.52825996,17.4,24.202454,1016.514657,2.1751882,103.1977847,1
20.38476513,19.554363,20.66,22.17857054,19.5,25.1,1015.407717,1.627790342,102.7713473,1
20.845,20.53,21.2,22.72916667,19.8,27,1013.7,1.8625,162.0833333,1
21.23513889,21,21.54,22.23333333,20.2,25.3,1014.758333,3.320833333,185.4166667,1
21.50583333,21.3,21.7,20.27916667,19.3,21.9,1017.970833,5.633333333,13.33333333,1
21.59875,21.3,21.92,21.76666667,19.5,25.6,1016.1875,2.545833333,148.75,1
21.87458333,21.4,22.2,23.68333333,20,28.2,1012.041667,1.758333333,172.0833333,1
22.12974342,22.014019,22.23484,20.15258175,18.687704,23.3,1015.90005,3.650225271,99.11034804,1
22.14787013,22.038921,22.217838,19.04579179,17.92387,21.100208,1015.98997,5.004764046,74.50288254,1
21.73732875,21.5,22.20589,18.89695446,17.5,21.2,1016.228654,5.144967854,18.81538621,1
21.495,21.4,21.77,21.31666667,18.4,24.1,1018.2375,3.420833333,23.33333333,1
21.60208333,21.5,21.7,21.93333333,17.4,25.4,1019.558333,2.808333333,144.5833333,1
21.87583333,21.7,21.98,22.07083333,20.6,25.4,1019.3375,2.575,224.1666667,1
21.72773846,21.613516,21.830376,22.62519792,20.5,25.075994,1017.155961,3.59056635,89.66364399,1
22.20848008,21.653522,22.33,22.27032154,20.5,24,1015.884254,4.210973863,59.40298494,1
22.345,22,22.5,22.89166667,20.9,25.3,1014.295833,3.8625,31.66666667,1
22.60791667,22.11,22.9,23.05,21.1,25.8,1013.995833,2.925,241.6666667,1
22.82166667,22.4,23.04,23.9375,20.6,27.8,1013.983333,3.241666667,133.75,1
23.049649,23.007364,23.125004,23.31779679,21.621922,25.942432,1013.693713,3.010758833,163.3977392,1
23.13712646,23.0601,23.229952,23.33462838,21.668808,26.265831,1013.426032,2.562181825,210.5652517,1
23.33486446,23,23.68,23.80381575,21.7,27.1,1013.432282,1.684729954,291.5131125,1
23.60208333,23.3,23.91,24.40416667,22.2,27.8,1013.975,1.4625,277.9166667,1
23.92375,23.6,24.1,24.60833333,21.9,28,1013.066667,1.079166667,215.4166667,1
24.14010417,23.8,24.3,25.19583333,23.3,28.8,1012.1875,1.670833333,214.1666667,1
24.28,24,24.5,23.5625,19.5,28.8,1014.254167,4.1125,120.4166667,1
23.6162037,22.94444444,24.1,19.24583333,18.7,20.1,1021.345833,7.266666667,20.83333333,1
22.36958333,22.1,22.7,20.74166667,18.4,24,1020.1625,3.633333333,144.5833333,1
22.45583333,22.4,22.76,21.76666667,18.2,25.8,1018.333333,1.329166667,270.4166667,1
22.78041667,22.7,22.97,23.55416667,18.7,27.8,1015.345833,1.091666667,191.6666667,1
23.09469775,23.024422,23.254416,26.88267529,23.9,29.845863,1011.571399,2.734941113,146.8918754,1
23.83388383,23.253212,24.3,26.64235533,24.8,30.4,1011.583958,2.073422375,225.5185192,1
24.41393519,23.85,24.86,26.97916667,25,30.5,1012.458333,1.745833333,214.5833333,1
24.94,24.45,25.2,27.25833333,25.3,31.5,1011.370833,2.633333333,213.75,1
25.24,24.68,25.6,23.15833333,20,25.2,1012.8625,5.608333333,76.66666667,1
24.7475,24.27,25.3,22.07083333,19.7,24.9,1015.229167,5.55,17.5,1
24.11398148,23.8,24.5,21.6,19.1,24.8,1016.508333,5.079166667,22.08333333,1
23.73289683,23.4,24,22.60833333,20.7,25.2,1015.545833,4.270833333,27.5,1
23.65583333,23.5,23.84,23.67916667,22,26.8,1014.654167,3.020833333,216.6666667,1
23.8325,23.7,24.06,24.30416667,23,27,1014.345833,2.370833333,291.25,1
24.045,23.94,24.2,24.90416667,23,27.9,1013.620833,2.204166667,197.0833333,1
24.27509259,24.2,24.45,26.46666667,23.6,30.6,1011.7625,1.408333333,197.0833333,1
24.6425,24.4,24.81,27.45833333,24.8,31.5,1009.158333,2.233333333,189.1666667,1
25.0575,24.76,25.34,26.35416667,24.4,29.1,1009.345833,2.404166667,194.1666667,1
25.21583333,24.98,25.4,24.19166667,23.3,26,1011.833333,5.929166667,24.58333333,1
24.6726813,24.366095,25.35,24.64166667,22.8,27.1,1013.275,4,48.33333333,1
24.78541667,24.6,24.92,25.49166667,23.4,28.6,1015.033333,3.2125,87.5,1
24.9543695,24.907225,24.998833,25.67147079,23.612883,28.775032,1014.479138,2.777798454,122.4543725,1
24.94951988,24.8,25.2,25.94756146,23.4,30,1013.405875,1.9076386,230.141273,1
25.21611111,25.1,25.46,26.56666667,24.1,30,1013.358333,1.470833333,205.8333333,1
25.52467593,25.4,25.83,26.64166667,24.4,29.7,1012.875,1.991666667,217.9166667,1
25.89125,25.68,26.12,27.1125,25.2,30.6,1012.525,1.8,234.1666667,1
26.17,25.8,26.4,25.425,23.5,27.3,1014.991667,4.975,55,1
25.69125,25.4,26.04,25.12916667,23.7,27.7,1016.395833,4.604166667,17.91666667,1
25.43791667,25.2,25.67,26.29166667,23.6,30.4,1016.329167,1.8625,180,1
25.60125,25.48,25.73,27.72916667,25,31.2,1012.5375,3.545833333,196.25,1
25.81958333,25.6,26.1,27.71666667,25.5,30.5,1009.316667,3.825,186.6666667,1
26.05458333,25.8,26.2,26.28333333,23.1,29.3,1009.1375,2.975,171.6666667,1
26.12291667,26,26.3,25.075,24.1,26.7,1014.083333,5.916666667,39.16666667,1
25.50166667,25.3,26.1,24.575,23.3,26.7,1015.804167,6.070833333,32.08333333,1
25.25013889,25.1,25.6,24.8625,23.2,27.2,1014.466667,3.308333333,62.91666667,1
25.26572084,25.138315,25.575,25.90833333,23.5,29.4,1012.275,1.5875,288.75,1
25.73201017,25.6,26.03541,26.8375,24.4,29.8,1011.3875,1.875,221.6666667,1
26.0928125,25.9,26.43,27.41666667,25,30.9,1010.975,1.983333333,214.1666667,1
26.46625,26.2,27,27.9125,25.6,31.4,1010.4,1.8375,213.3333333,1
26.91958333,26.7,27.36,28.275,26.5,32.7,1009.345833,2.025,216.25,1
27.19625,26.93,27.5,27.58333333,25.7,30.6,1008.779167,2.2375,237.5,1
27.27301033,27.11546,27.5,28.01638129,25.7,30.711582,1007.746216,2.944643396,173.8198079,1
27.20743325,26.94,27.438398,28.21924213,26,31.4,1008.441013,2.8786426,193.2404029,1
27.13782407,26.78,27.37777778,28.38333333,26.1,31.7,1009.333333,1.775,228.75,1
27.10208333,26.8,27.3,28.625,25.7,31.5,1010.466667,1.641666667,232.0833333,1
26.95083333,26.72,27.2,28.72083333,26.4,32.8,1010.7625,1.845833333,185,1
27.11416667,26.99,27.38,28.14166667,25.4,31.8,1010.6,2.195833333,229.1666667,1
26.91342593,26.7,27.38,27.79583333,25.7,30.8,1010.504167,3.020833333,99.58333333,1
26.77189815,26.5,27,28.40416667,25.9,32.2,1008.875,1.725,246.6666667,1
27.08166667,27,27.39,28.67916667,26,32.6,1008.6625,2.366666667,203.75,1
27.38708333,27.2,27.68,29.025,27.1,32.3,1009.075,3.55,191.6666667,1
27.68833333,27.4,27.9,29.33333333,27,32.9,1009.104167,3.075,190.4166667,1
27.84916667,27.5,28.1,29.32916667,26.4,32.9,1010.4,1.7875,218.3333333,1
27.82416667,27.36,28.1,29.82916667,27.1,34.2,1010.7625,1.716666667,210,1
27.77443721,27.599878,27.914732,27.65183888,26.386824,29.625778,1011.107964,4.270594042,84.60719029,1
27.83330754,27.674025,28.018633,27.30866471,25.966522,29.439964,1011.997489,4.893990392,64.13757204,1
26.81438083,26.4,28.04514,26.95833392,25.3,30.3,1011.060198,5.265044971,29.8067325,1
26.40916667,26.1,26.69,27.36666667,25.4,30.7,1009.3875,3.85,27.08333333,1
26.48921296,26.3,26.8,27.94166667,26.2,30.5,1009.2625,3.079166667,62.91666667,1
26.68875,26.58,26.9,29.17083333,27.1,33.3,1009.295833,1.7125,147.7083333,1
27.00578704,26.8,27.3,29.68333333,27.5,33.6,1008.825,2.195833333,159.1666667,1
27.2175,27.08,27.4,28.4625,26.8,31,1007.658333,3.891666667,23.33333333,1
27.12583333,26.8,27.4,28.64583333,27.1,31.1,1003.933333,3.333333333,155.4166667,1
27.14833333,26.8,27.43,28.9,27.1,32.2,1000.966667,3.395833333,24.16666667,1
27.14125,26.9,27.4,29.9,27.7,33.8,1000.179167,1.895833333,149.1666667,1
27.4425,27.2,27.6,28.0125,26.4,30,1001.479167,3.5375,40,1
27.48666667,27.2,27.7,28.32916667,25.7,31.7,1003.616667,2.8,135.8333333,1
27.38738929,27.311872,27.52,27.29033892,26.1,28.102234,999.735705,2.836105721,77.33716021,1
27.46279083,27.3,27.7,26.7594,25.8,27.9,996.8301875,4.432175183,45.619639,1
27.14106482,26.79,27.4,26.45416667,25.3,28.1,999.0458333,6.5875,23.33333333,1
26.71796296,26.5,27,27.3625,25.9,29.8,1003.804167,5.620833333,43.33333333,1
26.71041667,26.6,26.9,26.51666667,25.4,27.9,1004.045833,3.5375,128.75,1
26.71521029,26.6,26.900162,26.9,26,28.1,1003.320833,5.475,170.8333333,1
26.54,26.5,26.64,26.325,24.7,27.6,1005.658333,3.8625,197.9166667,1
26.50166667,26.4,26.68,27.48333333,26.3,29.2,1006.675,3.420833333,184.5833333,1
26.67703704,26.6,26.78,27.82916667,27.2,29.6,1007.45,3.0125,172.9166667,1
26.80587517,26.7,26.931957,28.28333333,26.6,32.1,1008.120833,3.133333333,182.9166667,1
26.94066108,26.879898,27.012232,28.24166667,27,30.6,1008.854167,2.804166667,200.8333333,1
27.23458333,27,27.5,28.55416667,26.7,31.1,1010.158333,1.941666667,209.5833333,1
27.13212067,26.91,27.5,29.2625,27.3,31.8,1011.170833,1.941666667,208.3333333,1
27.48053275,27.35473,27.75,28.9875,26.6,32.2,1011.554167,1.6,249.1666667,1
27.33579171,27.260609,27.477802,29.04680583,27.1,31.932678,1009.275411,1.973863983,201.5357425,1
27.22791971,27.165602,27.335526,28.88063417,26.5,31.9,1007.60766,2.053587146,233.710065,1
27.97245,27.717499,28.5,29.13333333,26.8,32.2,1004.716667,1.933333333,218.3333333,1
27.80394177,27.51099,28.45555556,29.22916667,26.9,32.6,1004.816667,2.1625,208.3333333,1
28.34562812,28.06,28.5,28.85,27.1,31.9,1004.666667,2.1375,215.4166667,1
28.27204046,28.1,28.5,27.55,26.1,28.5,1004.091667,2.4625,218.3333333,1
28.00747596,27.796925,28.23,28.60416667,26.8,31.3,1003.8625,2.579166667,212.0833333,1
28.20041667,28,28.3,29.00833333,27.3,32.4,1003.608333,3.041666667,200.8333333,1
28.26083333,28.1,28.4,29.09583333,27.4,31.7,1003.720833,3.083333333,195.8333333,1
28.30208333,28.16,28.43,27.97916667,27.6,29.1,1003.895833,3.045833333,181.25,1
28.105,27.9,28.3,29.09583333,27.5,31.9,1004.9,3.225,179.1666667,1
28.17986111,27.94,28.3,29.24583333,26.7,32.6,1006.325,2.066666667,217.5,1
28.09458333,27.8,28.3,30.05,28.2,33.9,1007.058333,2.791666667,137.9166667,1
27.93291667,27.6,28.1,28.8625,26.7,31.5,1004.129167,3.754166667,102.5,1
27.8375,27.4,28.1,28.8125,26.9,31.5,1001.241667,3.779166667,229.5833333,1
27.89833333,27.7,28.1,29.12083333,27.6,32.3,1006.1,2.158333333,159.5833333,1
28.11125,27.9,28.47,29.57916667,27.8,32.2,1006.883333,2.195833333,139.5833333,1
28.30444444,28.08,28.56666667,29.02916667,27.2,31.8,1006.4,2.254166667,193.3333333,1
28.29328704,28.03,28.5,27.91666667,26.6,30,1005.9875,1.904166667,194.5833333,1
28.1325,27.9,28.4,28.44166667,26.4,31.6,1003.841667,2.0625,250,1
28.17583333,28,28.4,29.27916667,27.2,32.5,1002.5625,1.816666667,267.5,1
28.34916667,28.19,28.5,29.15833333,26.7,31.7,1004.129167,1.908333333,222.5,1
28.63791667,28.4,28.9,29.32083333,27.3,32.7,1005.829167,1.970833333,241.25,1
28.7025,28.4,28.9,29.325,27.2,32.5,1003.983333,3.120833333,167.0833333,1
28.33277778,28,28.74,29.16666667,27.5,31.8,1001.441667,3.675,61.25,1
28.37343546,28.1,28.602451,29.62083333,27.5,32.9,1001.65,2.025,274.1666667,1
28.62083775,28.319603,28.99,29.825,28.2,32.5,1004.0375,2.733333333,198.3333333,1
28.96657407,28.62,29.24,30.12083333,28.2,33,1006.583333,2.295833333,191.6666667,1
29.21625,28.94,29.4,30.27083333,28.2,33.8,1007.295833,1.891666667,201.25,1
29.37875,29.05,29.6,30.0375,27.9,33.7,1007.208333,1.483333333,247.9166667,1
29.40364267,29.282694,29.548374,29.9705385,28.25826,32.52038,1007.779098,1.969015904,200.6766021,1
29.5636581,29.2,29.8,29.84271842,27.9,32.9,1006.999488,1.712126238,221.7138992,1
29.62212963,29.32,29.8,29.75416667,27.6,33.7,1005.9625,1.791666667,217.9166667,1
29.70791667,29.4,29.81,29.63333333,27.7,32.9,1005.6875,2.004166667,210.4166667,1
29.73791667,29.5,29.9,29.8375,27.7,33.3,1005.45,1.616666667,212.0833333,1
29.73333333,29.4,29.9,30.04583333,27.9,33.1,1004.5875,1.854166667,219.5833333,1
29.7115625,29.48,29.9,29.94583333,27.9,33.6,1004.083333,2.095833333,206.6666667,1
29.5947365,29.466927,29.7,29.48311479,27.989054,31.586615,1004.495541,2.4954524,206.4169329,1
29.50549858,29.34,29.631966,29.64582858,27.8,32.6,1005.626233,1.925318492,209.3640613,1
29.37708333,29.2,29.6,30.20416667,27.5,33.2,1006.595833,1.641666667,199.5833333,1
29.36083333,29.1,29.5,30.33333333,28,33.6,1006.0375,1.4625,215.4166667,1
29.28375,29,29.49,30,28,33.5,1005.058333,1.520833333,277.0833333,1
29.32583333,29.1,29.5,29.67916667,27.8,33.1,1005.275,1.933333333,293.3333333,1
29.43958333,29.3,29.59,29.78333333,27.6,33,1005.720833,1.320833333,214.1666667,1
29.37166667,29.2,29.52,29.38333333,26.8,32.5,1004.504167,1.533333333,162.9166667,1
29.25625,29,29.51,29.72083333,27.6,32.4,1001.508333,1.4,174.1666667,1
29.195,28.9,29.4,29.37916667,27,32.4,998.0541667,1.608333333,281.25,1
29.16916667,29,29.35,29.14166667,27.8,32.5,998.9791667,2.491666667,209.1666667,1
29.11625,29,29.28,28.925,27.1,32.6,1000.141667,3.095833333,180.8333333,1
29.09041667,28.9,29.29,28.44166667,26.5,31.7,1002.045833,3.166666667,162.9166667,1
28.93458333,28.8,29.05,28.5625,27.3,31.6,1001.916667,2.295833333,180.4166667,1
28.98416667,28.81,29.1,28.95833333,27.5,31.7,1000.845833,3.125,197.5,1
29.09125,29,29.2,27.8625,26.1,30.7,1002.625,2.55,193.3333333,1
28.84083333,28.7,29.1,27.8375,26.8,30.6,1004.183333,2.333333333,193.3333333,1
28.65708333,28.45,28.8,28.89583333,26.7,31.6,1003.504167,1.8375,203.3333333,1
28.66375,28.4,28.8,29.35,27.2,31.6,1000.9875,2.129166667,169.1666667,1
28.5075,28.2,28.8,28.64166667,27.1,31.5,999.0375,2.779166667,94.58333333,1
28.19208333,27.6,28.6,26.9,24.9,28.4,997.6625,5.433333333,287.9166667,1
27.55166667,27.3,27.89,25.99583333,24.8,27.5,999.3708333,5.225,283.3333333,1
27.415,27.3,27.6,27.2875,25.2,29.7,998.6958333,2.45,171.25,1
27.49958333,27.4,27.7,27.65416667,26.6,29.6,1000.0125,3.35,172.9166667,1
27.55583333,27.4,27.68,26.7625,25.7,28.9,1003.6625,3.1875,171.6666667,1
27.50166667,27.29,27.63,25.52083333,24.4,26.8,1005.875,5.2875,177.0833333,1
27.31050683,27.25912,27.35533,25.97083333,24.7,27.8,1006.8625,5.395833333,165.8333333,1
27.01583333,26.8,27.2,25.74166667,25.3,26.4,1009.95,4.65,156.6666667,1
26.75833333,26.6,26.92,26.80416667,26.2,27.8,1012.091667,2.058333333,157.0833333,1
26.63148148,26.5,26.85,27.625,26.1,30.4,1010.804167,1.170833333,180,1
26.92791667,26.7,27.19,27.88333333,25.8,31.2,1008.095833,1.433333333,224.1666667,1
27.27791667,27.13,27.5,28.3125,26.3,31.4,1006.4125,1.6625,217.9166667,1
27.75291667,27.6,27.9,28.8,27.2,32.2,1005.145833,2.041666667,206.6666667,1
28.08125,27.9,28.3,28.96666667,27.2,31.8,1005.704167,1.520833333,230.8333333,1
28.27547167,28.211628,28.314167,28.9478065,27.541033,30.924059,1006.72215,2.60203765,184.1753183,1
28.46613504,28.2,28.9,29.19101488,27.3,31.9,1006.793406,1.638862033,248.8004042,1
28.72,28.5,29.04,28.50833333,26,31.2,1008.270833,2.829166667,139.5833333,1
28.20291667,27.4,28.8,26.49583333,26,27.1,1010.091667,6.416666667,22.08333333,1
27.13083333,26.6,27.7,26.79583333,25.8,28.4,1009.645833,6.929166667,23.33333333,1
26.72976852,26.5,27,27.20833333,25.8,29.7,1008.729167,4.620833333,26.25,1
